KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
534000824,6,3,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,23,8,0,8,0,4,0,0,0,0,0,0,0,0,1,0,0,0,3,17,6
534000832,13,6,0,5,1,7,0,0,0,2,0,0,0,1,1,0,1,0,2,70,39,0,37,2,31,0,0,0,8,0,0,0,3,2,0,3,0,15,54,16
534000833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
534000834,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
534000841,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,51,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,51,0,0,14,37
534000843,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,178,0,0,0,0,178,0,0,0,0,0,0,0,32,146,0,0,0,0,63,115
534000852,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,12,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4
534000863,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
534000881,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,0,0,0,43,0,0,0,0,0,0,0,0,43,0,0,0,0,27,16
534000882,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,20,0,0,14,0,0,0,0,0,0,0,0,0,6,20,0
534000883,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
534000884,6,2,0,2,0,4,0,0,0,1,0,0,0,0,1,0,1,0,1,16,5,0,5,0,11,0,0,0,5,0,0,0,0,4,0,1,0,1,11,5
534000891,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
534000892,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
534000893,7,4,0,3,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,24,21,0,15,6,3,0,0,0,1,0,0,0,0,2,0,0,0,0,14,10
534000894,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534000903,6,2,0,1,1,4,0,0,0,2,0,0,0,0,1,0,1,0,0,39,30,0,25,5,9,0,0,0,4,0,0,0,0,1,0,4,0,0,26,13
534000904,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5
534000912,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,5,5,5
534000913,17,7,0,7,0,10,0,0,0,4,0,0,0,1,1,1,1,0,2,95,40,0,40,0,55,0,0,0,10,0,0,0,5,1,1,32,0,6,48,47
534000914,15,6,0,6,0,9,0,0,1,3,0,0,1,1,1,0,1,0,1,131,61,0,61,0,70,0,0,25,13,0,0,1,3,1,0,19,0,8,93,38
534000921,5,1,0,0,1,4,0,0,2,1,0,0,0,0,0,0,0,0,1,388,287,0,0,287,101,0,0,97,3,0,0,0,0,0,0,0,0,1,129,259
534000922,4,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,31,23,0,0,23,8,0,0,0,4,0,0,0,0,1,0,0,0,3,27,4
534000923,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
534000924,5,3,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,26,22,0,0,22,4,0,0,0,4,0,0,0,0,0,0,0,0,0,16,10
534000931,7,2,0,0,2,5,0,0,1,2,0,0,0,1,0,0,0,0,1,41,15,0,0,15,26,0,0,14,5,0,0,0,2,0,0,0,0,5,29,12
534000932,7,0,0,0,0,7,0,0,0,1,0,0,1,1,0,0,1,0,3,213,0,0,0,0,213,0,0,0,13,0,0,149,5,0,0,25,0,21,155,58
534000933,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5
534000941,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
534000943,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,65,0,0,0,0,65,0,0,0,0,0,0,65,0,0,0,0,0,0,53,12
534000944,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
534000952,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,141,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,44
534000954,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,7,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2
534000961,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
534000974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,15,1
534000982,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
534000984,5,2,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,24,14,0,14,0,10,0,0,0,5,0,0,0,0,0,0,0,0,5,14,10
534000991,4,3,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,8,0,5,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,4
534000993,6,2,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,3,30,5,0,1,4,25,0,0,0,2,0,0,0,0,0,0,0,0,23,27,3
534000994,6,4,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,43,25,0,14,11,18,0,0,0,18,0,0,0,0,0,0,0,0,0,36,7
534001002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
534001012,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0
534001014,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
534001032,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
534001043,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
534001044,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
534001053,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,56,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,56,0,0,27,29
534001061,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534001063,3,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,6,0,0,0,0,6,0,0,0,3,0,0,0,0,1,0,0,0,2,3,3
534001084,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
534001101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
534001104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,4,1
534001112,4,1,0,1,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,7,2,0,2,0,5,0,0,0,2,0,0,0,2,1,0,0,0,0,5,2
534001114,3,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,6,2,0,2,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,5,1
534001121,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,2,2
534001122,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
534001124,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,7,0,10,0,0,0,4,13
534001134,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534001142,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
534001144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,1,9
534001153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97,0,0,0,0,97,0,0,0,0,0,0,0,0,97,0,0,0,0,52,45
534001154,9,1,0,1,0,8,0,0,2,3,0,0,0,1,2,0,0,0,0,41,1,0,1,0,40,0,0,24,10,0,0,0,2,4,0,0,0,0,30,11
534001161,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534001174,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,0,0,3,6
534001191,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
534001192,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
534001194,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
534001202,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,0,0,0,47,0,0,0,0,25,22
534001212,6,1,0,1,0,5,0,0,0,2,1,0,0,1,0,0,0,1,0,57,22,0,22,0,35,0,0,0,15,8,0,0,3,0,0,0,9,0,40,17
534001214,3,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,1,5,5,0,0,0,0,3,8
534001221,7,0,0,0,0,7,0,0,0,1,0,0,0,4,1,0,0,0,1,16,0,0,0,0,16,0,0,0,2,0,0,0,11,1,0,0,0,2,7,9
534001222,3,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,15,0,0,0,0,15,0,0,0,0,0,11,0,2,0,0,0,0,2,12,3
534001223,7,0,0,0,0,7,0,0,0,3,0,0,0,0,1,0,3,0,0,119,0,0,0,0,119,0,0,0,17,0,0,0,0,1,0,101,0,0,30,89
534001224,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
534001231,4,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,14,11,0,1,10,3,0,0,0,2,0,0,0,0,0,1,0,0,0,6,8
534001232,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
534001233,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,1,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0
534001234,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,12,0,12,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,10,4
534001241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35
534001242,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0
534001244,4,1,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,46,2,0,2,0,44,0,0,0,0,0,0,0,5,0,37,0,0,2,23,23
534001253,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0
534001263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
534001272,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2
534001273,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,16,17
534001281,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
534001282,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,176,0,0,0,0,176,0,0,0,0,0,0,0,0,176,0,0,0,0,54,122
534001312,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3
534001314,4,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,1,0,0,52,0,0,0,0,52,0,0,0,1,0,1,0,6,0,0,44,0,0,23,29
534001321,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
534001322,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
534001323,4,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,11,4,0,2,2,7,0,0,0,4,0,0,0,0,0,0,0,0,3,10,1
534001324,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,14,0,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3
534001341,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,7,8,0,0,0,0,9,6
534001342,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,13,19,0,0,0,0,0,0,0,0,0,25,7
534001344,5,1,0,0,1,4,0,0,0,1,0,0,1,0,0,0,1,0,1,40,9,0,0,9,31,0,0,0,19,0,0,5,0,0,0,6,0,1,21,19
534001351,4,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,1,28,0,0,0,0,28,0,0,20,0,0,0,0,5,0,0,0,0,3,22,6
534001352,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,12,17
534001372,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1
534001382,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
534001384,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
534001392,6,3,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,1,415,371,0,0,371,44,0,0,0,0,0,0,0,3,0,0,0,0,41,386,29
534001411,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,7,6
534001412,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
534001413,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,0,0,0,24,31
534001421,5,4,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,11,0,6,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,7,6
534001422,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
534001423,3,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,25,0,0,0,0,25,0,0,11,13,0,0,0,1,0,0,0,0,0,12,13
534001433,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534001441,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,0,96,0,0,0,0,45,51
534001442,4,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,7,1,0,1,0,6,0,0,0,1,3,0,0,0,0,0,0,0,2,4,3
534001443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
534001444,3,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,152,126,0,0,126,26,0,0,0,0,0,0,22,4,0,0,0,0,0,132,20
534001453,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534001462,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
534001472,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
534001482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4
534001483,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
534001484,9,1,0,0,1,8,0,0,0,4,0,0,0,1,2,0,0,0,1,72,47,0,0,47,25,0,0,0,12,0,0,0,4,5,0,0,0,4,52,20
534001491,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
534001494,4,1,0,1,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,24,1,0,1,0,23,0,0,0,18,0,0,0,3,2,0,0,0,0,7,17
534001512,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
534001513,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534001514,3,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,24,20,0,0,20,4,0,0,0,3,0,0,0,1,0,0,0,0,0,21,3
534001523,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
534001524,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
534001531,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2
534001533,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,18,15
534001534,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,14,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3
534001542,11,2,0,2,0,9,0,0,0,7,0,0,0,0,1,0,0,1,0,33,6,0,6,0,27,0,0,0,22,0,0,0,0,2,0,0,3,0,20,13
534001543,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
534001544,6,2,0,2,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,14,3,0,3,0,11,0,0,0,9,0,0,0,2,0,0,0,0,0,6,8
534001551,6,1,0,0,1,5,0,0,0,3,0,0,0,1,1,0,0,0,0,10,2,0,0,2,8,0,0,0,5,0,0,0,1,2,0,0,0,0,6,4
534001553,4,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,40,4,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,2,37,3
534001574,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,28,22
534001584,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,2,1,0,0,0,0,1,3
534001592,9,1,0,1,0,6,0,0,0,2,0,0,1,0,0,1,0,0,2,37,4,0,4,0,22,0,0,0,3,0,0,4,0,0,13,0,0,2,14,19
534001594,4,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,21,0,15,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,2
534001604,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1
534001612,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
534001613,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,18,9
534001614,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
534001623,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
534001624,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
534001633,4,2,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,19,12,0,4,8,7,0,0,0,0,0,0,0,5,2,0,0,0,0,9,10
534001634,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
534001641,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,29,22,0,22,0,7,0,0,0,2,0,0,0,0,0,0,5,0,0,20,9
534001642,11,0,0,0,0,11,0,0,1,4,0,0,0,2,1,0,3,0,0,349,0,0,0,0,349,0,0,2,12,0,0,0,24,5,0,306,0,0,119,225
534001643,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,17,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,10,7
534001671,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534001682,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,52,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,18,33,0,20,32
534001683,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1
534001684,19,0,0,0,0,19,0,0,1,6,0,0,0,1,2,2,7,0,0,181,0,0,0,0,181,0,0,94,19,0,0,0,1,2,12,53,0,0,111,70
534001693,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50
534001701,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,2,0,6,0,0,0,0,0,0,0,0,4,4
534001702,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534001703,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
534001704,10,2,0,2,0,8,0,0,0,3,0,0,0,0,1,0,3,0,1,72,6,0,6,0,66,0,0,0,51,0,0,0,0,1,0,3,0,11,39,33
534001711,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,1,0,3,4,3
534001712,5,1,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,2,34,14,0,14,0,20,0,0,0,5,0,0,0,0,12,0,0,0,3,23,11
534001713,55,5,0,5,0,50,0,0,1,23,2,3,0,5,10,1,3,1,1,298,22,0,22,0,276,0,0,13,90,34,6,0,15,82,1,26,7,2,160,138
534001714,55,12,0,8,4,42,0,0,0,26,0,0,0,5,6,0,3,0,2,470,130,0,40,90,331,0,0,0,205,0,0,0,16,14,0,87,0,9,273,197
534001721,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534001722,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,6
